"bioID","firstName","middleName","lastName","fullGivenName","nameSuffix","nameNick","pos","height","weight","college","birthDate","birthCity","birthState","birthCountry","highSchool","hsCity","hsState","hsCountry","deathDate","race"
"zelleda01","David","A.","Zeller","","","Dave","G","73","175","Miami (OH)","1939-06-08","Springfield","OH","USA","Tecumseh","New Carlisle","OH","USA","0000-00-00","W"
"zenoto01","Anthony","Michael","Zeno","","","Tony","F","80","210","Arizona State","1957-10-01","New Orleans","LA","USA","Washington","Los Angeles","CA","USA","0000-00-00","B"
"zidekge01","Jiri","","Zidek","","","George","C","84","250","UCLA","1973-08-02","Zlin","","TCH","Arabska Secondary","Arabska","","TCH","0000-00-00","W"
"zopfbi01","William","Charles","Zopf","","Jr.","Bill, Zip","G","73","170","Duquesne","1948-06-07","","","","Monaca Senior","Monaca","PA","USA","0000-00-00","W"
"zunicma01","Matthew","","Zunic","","","Matt, Mad Matt","G-F","75","195","George Washington","1919-12-19","Renton","PA","USA","New Kensington?","New Kensington","PA","USA","2006-12-15","W"
"afflaar01","Arron","Agustin","Afflalo","","","","G","77","215","UCLA","1985-10-15","Los Angeles","CA","USA","Centennial","Compton","CA","USA","0000-00-00","B"
"ajincal01","Alexis","","Ajinca","","","","C","84","220","none","1988-05-06","Saint-Etienne","","FRA","INSEP","Paris","","FRA","0000-00-00","B"
"alexajo01","Joe","Anthony","Alexander","","","","F","80","230","West Virginia","1986-12-26","Koushoung","","TAI","Linganore / Hargrave Military Academy","Frederick / Chatham","MD / VA","USA","0000-00-00","W"
"allenbi01","Bill","","Allen","","","","C-F","80","205","New Mexico State","0000-00-00","","","","","","","","0000-00-00","B"
"allenre01","Bill","","Allen","","","Red","G","73","180","St. John's (NY)","0000-00-00","","","","","","","","0000-00-00","W"
"anderan02","Antonio","Andres","Anderson","","","","G","78","215","Memphis ","1985-06-05","Lynn","MA","USA","Laurinburg Prep /Maine Cent/Lynn Vocl / Lynn English","Laurinburg/Pittsfield/Lynn/Lynn","NC/ME/MA/MA","USA","0000-00-00","B"
"anderda03","David","Emil","Andersen","","","","C","83","245","Australian Institute of Sport","1980-06-23","Carlton","","AUS","","","","","0000-00-00","W"
"anderry01","Ryan","James","Anderson","","","","F","82","240","California","1988-05-06","Sacramento","CA","USA","Oak Ridge","El Dorado Hills","CA","USA","0000-00-00","W"
"anthojo01","Joel","Vincent","Anthony","","","","C","81","245","UNLV","1982-08-09","Montreal","QU","CAN","Dawson Prep / Selwyn House School","Montreal","QU","CAN","0000-00-00","B"
"armstbo02","Bob","","Armstrong","","","","F","73","180","Glenville State","0000-00-00","","","","","","","","0000-00-00","W"
"arthuda01","Darrell","Antwonne","Arthur ","","","","F","81","225","Kansas ","1988-03-25","Dallas","TX","USA","South Oak Cliff","Dallas","TX","USA","0000-00-00","B"
"barnhle01","Leo","A.","Barnhorst","","","Barney","F-G","76","190","Notre Dame","1924-05-17","Beech Grove","IN","USA","Cathedral","Indianapolis","IN","USA","2000-08-25","W"
"barrjo01","John","E.","Barr","","","Johnny","F","75","205","Penn State","1918-08-08","","","","Shamokin","Shamokin","PA","USA","2002-07-01","W"
"batumni01","Nicolas","","Batum","","","","F-G","80","200","none","1988-12-14","Lisieux","","FRA","","","","","0000-00-00","B"
"bayleje01","Jerryd","Andrew","Bayless","","","","G","75","200","Arizona ","1988-08-20","Phoenix","AZ","USA","St. Mary's","Phoenix","AZ","USA","0000-00-00","B"
"beaslmi01","Michael","Paul","Beasley","","","","F","82","245","Kansas State","1989-01-09","Frederick","MD","USA","Natl Christian Acad /Riverdale Baptist/Oak Hill/ N.D. Prep","Ft. Washington/Upper Marlboro/Mo Wilson/Fitchburg","MD/MD/VA/MA","USA","0000-00-00","B"
"beaubro01","Rodrigue","","Beaubois","","","","G","72","170","none","1988-02-24","Point-a-Pitre, Guadeloupe","","FRA","","","","","0000-00-00","B"
"belinma01","Marco","Stefano","Belinelli","","","Beli","G","77","192","none","1986-03-25","San Giovanni Persiceto","","ITA","","","","","0000-00-00","W"
"billili01","Lionel","","Billingy","","","Big Train","F-C","81","215","Duquesne","1952-08-31","","","","Our Savior Lutheran","Bronx","NY","USA","0000-00-00","B"
"birchpa01","Paul","","Birch","","","Polly","F-G-C","73","190","Duquesne","1910-01-04","Homestead","PA","USA","Homestead","Homestead","PA","USA","1982-06-05","W"
"biyombi01","Bismack","","Biyombo Sumba","","","","F","81","229","none","1992-08-28","Lumbumbashi","","CON","","","","","0000-00-00","B"
"blairde01","DeJuan","Lamont","Blair","","","","F","79","265","Pittsburgh","1989-04-22","Pittsburgh","PA","USA","Schenley","Pittsburgh","PA","USA","0000-00-00","B"
"breweco01","Corey","Wayne","Brewer","","","The Drunken Dribbler","G-F","81","185","Florida","1986-03-05","Portland","TN","USA","Portland","Portland","TN","USA","0000-00-00","B"
"brookaa01","Aaron","Jamal","Brooks","","","","G","72","160","Oregon","1985-01-14","Seattle","WA","USA","Franklin  ","Seattle","WA","USA","0000-00-00","B"
"brookcl01","Clarence","","Brookins","","","","F","76","190","Temple","0000-00-00","(ht) Philadelphia","PA","USA","John Bartram","Philadelphia","PA","USA","0000-00-00","B"
"brownbo03","Bob","","Brown","","","","F-C","79","0","Oklahoma","0000-00-00","","","","","","","","0000-00-00","W"
"brownde04","Derrick","Paul","Brown","","","","","79","225","Xavier","1987-09-07","Oakland","CA","USA","Chaminade-Julienne","Dayton","OH","USA","0000-00-00","B"
"budinch01","Chase","Andrew","Budinger","","","","G-F","79","218","Arizona","1988-05-22","Encinatas","CA","USA","La Costa Canyon","Carlsbad","CA","USA","0000-00-00","W"
"butleja01","Jackie","","Butler","","","","F-C","82","250","none","1985-03-10","McComb","MS","USA","Coastal Christian / Laurinburg / McComb","Virginia Beach / Laurinburg / Mccomb","VA / NC / MS","USA","0000-00-00","B"
"bynuman01","Andrew","","Bynum","","","","C","84","285","none","1987-10-28","Plainsboro","NJ","USA","St. Joseph / Solebury Prep","Metuchen / New Hope","NJ / PA","USA","0000-00-00","B"
"carrode01","DeMarre","LaEdrick","Carroll","","","","F","80","212","Missouri","1986-07-27","Birmingham","AL","USA","John Carroll Catholic","Birmingham","AL","USA","0000-00-00","B"
"casspom01","Omri","","Casspi","","","","F","81","211","none","1988-06-22","Holon","","ISR","","","","","0000-00-00","W"
"chandwi01","Wilson","Jamall","Chandler","","","","F","80","220","DePaul","1987-05-10","Benton Harbor","MI","USA","Benton Harbor","Benton Harbor","MI","USA","0000-00-00","B"
"chollle01","Leroy","Patrick","Chollet","","","","F","74","190","Canisius","1924-03-05","New Orleans","LA","USA","Holy Cross","New Orleans","LA","USA","1998-06-10","W"
"clarkea01","Earl","Rashad","Clark","","","","F","82","226","Louisville","1988-01-17","Plainfield","NJ","USA","Rahway","Rahway","NJ","USA","0000-00-00","B"
"collida01","Darren","Michael","Collison","","","","G","72","160","UCLA","1987-08-23","Rancho Cucamonga","CA","USA","Etiwanda","Rancho Cucamonga","CA","USA","0000-00-00","B"
"collish01","Sherron","Marlon","Collins","","","","G","71","205","Kansas","1987-05-18","Chicago","IL","USA","Crane","Chicago","IL","USA","0000-00-00","B"
"cookda02","Daequan","","Cook","","","","G","77","205","Ohio State","1987-04-28","Dayton","OH","USA","Dunbar","Dayton","OH","USA","0000-00-00","B"
"crittja01","Javaris","Cortez","Crittenton","","","","G","77","198","Georgia Tech","1987-12-31","Atlanta","GA","USA","Southwest Atlanta Christian Academy","Atlanta","GA","USA","0000-00-00","B"
"cunnida01","Dante","","Cunningham","","","","F","80","227","Villanova","1987-04-22","Clinton","MD","USA","Potomac / St. John's","Silver Spring / Washington","MD / DC","USA","0000-00-00","B"
"curear01","Armand","Arthur","Cure","","","","F","72","198","Rhode Island","1919-08-07","New Bedford","MA","USA","New Bedford","New Bedford","MA","USA","2003-11-28","W"
"curryja01","JamesOn","","Curry","","","","G","75","190","Oklahoma State","1986-01-07","Pleasant Grove","NC","USA","Eastern Alamance","Mebane","NC","USA","0000-00-00","B"
"currymi01","Michael","Edward","Curry","","","Mike","F-G","77","210","Georgia Southern","1968-08-22","Anniston","AL","USA","Glenn Hills","Augusta","GA","USA","0000-00-00","B"
"dantlad01","Adrian","Delano","Dantley","","","A.D.","F-G","77","208","Notre Dame","1955-02-26","Washington","DC","USA","DeMatha Catholic","Hyattsville","MD","USA","0000-00-00","B"
"daughma01","Mack","","Daughtry","","","","G","75","175","Albany State (GA)","0000-00-00","","","","Nashville High & Elementary","Nashville","GA","USA","0000-00-00","B"
"davidje01","Jermareo","B.","Davidson","","","","F","82","230","Alabama","1984-11-17","Atlanta","GA","USA","Wheeler","Atlanta","GA","USA","0000-00-00","B"
"davisme02","Mel","","Davis","","","","","77","195","Tennessee State","1937-07-30","","","","Dunbar","Chicago","IL","USA","0000-00-00","B"
"dawsoer01","Eric","","Dawson","","","","F","81","250","Midwestern State","1984-07-07","San Antonio","TX","USA","Sam Houston","San  Antonio","TX","USA","0000-00-00","B"
"dayeau01","Austin","Darren","Daye","","","","F","82","200","Gonzaga","1988-06-05","Irvine","CA","USA","Woodbridge","Irvine","CA","USA","0000-00-00","B"
"dehnehe01","Henry","G.","Dehnert","","","Dutch, Red, Bob?","F","74.5","175","Columbia","0000-00-00","","","","","","","","0000-00-00","W"
"derozde01","DeMar","Darnell","DeRozan","","","","G-F","79","220","USC","1989-08-07","Compton","CA","USA","Compton","Compton","CA","USA","0000-00-00","B"
"dinneha01","Harry","","Dinnel","","","","F-G","76","200","Pepperdine","0000-00-00","Torrance","CA","USA","Mira Costa","Manhattan Beach","CA","USA","0000-00-00","W"
"diopde01","Desagana","Ngagne","Diop","","","","C","84","280","none","1983-01-30","Dakar","","SEN","Oak Hill Academy","Mouth of Wilson","VA","USA","0000-00-00","B"
"diutefr01","Fred","Homer","Diute","","","","G","75","210","St. Bonaventure","1929-06-09","","","","Binghamton Central","Binghamton","NY","USA","2004-07-19","W"
"douglch01","Chris","","Douglas-Roberts","","","","G","79","200","Memphis ","1987-01-08","Detroit","MI","USA","Cass / Northwestern","Detroit","MI","USA","0000-00-00","B"
"douglto01","Toney","Bernard","Douglas","","","","G","74","190","Florida State","1986-03-16","Jonesboro","GA","USA","Jonesboro","Jonesboro","GA","USA","0000-00-00","B"
"dragigo01","Goran","","Dragic","","","","G","76","180","none","1986-05-06","Ljubljana","","YUG","","","","","0000-00-00","W"
"dudleja01","Jared","Anthony","Dudley","","","Junkyard Dog","G-F","79","225","Boston College","1985-07-10","San Diego","CA","USA","Horizon","San Diego","CA","USA","0000-00-00","B"
"dumasri01","Richard","","Dumas","","","Rich","G","75","170","NE Oklahoma State","0000-00-00","","","","Sumner","Kansas City","KS","USA","0000-00-00","B"
"duranke01","Kevin","Wayne","Durant","","","","F","81","215","Texas","1988-09-29","Washington","DC","USA","Oak Hill Academy / Montrose Christian","Mouth of Wilson / Rockville","VA / MD","USA","0000-00-00","B"
"ellinwa01","Wayne","Robert","Ellington","","Jr.","","G","76","200","North Carolina","1987-10-29","Wynnewood","PA","USA","The Episcopal Academy","Merion","PA","USA","0000-00-00","B"
"esposvi01","Vincenzo","","Esposito","","","El Diablo","G","75","198","none","1969-03-01","Caserta","","ITA","","","","","0000-00-00","W"
"evansty01","Tyreke","Jamir","Evans","","","","G","78","220","Memphis","1989-09-19","Chester","PA","USA","American Christian","Aston","PA","USA","0000-00-00","B"
"feigege01","George","","Feigenbaum","","","","G","73","185","Kentucky (DNP)","1928-07-02","","","","New Utrecht","Brooklyn","NY","USA","2000-12-25","W"
"fesenky01","Kyrylo","","Fesenko","","","","C","84","235","none","1986-12-24","Dnepropetrovsk","","UKR","","","","","0000-00-00","W"
"flynnjo01","Jonny","William","Flynn","","","","G","72","185","Syracuse","1989-02-06","Niagara Falls","NY","USA","Niagara Falls","Niagara Falls","NY","USA","0000-00-00","B"
"fordja01","Jake","","Ford","","Jr.","","G","75","180","Maryland State","1945-04-29","","","","Georgetown","Georgetown","SC","USA","1996-05-19","B"
"fortejo01","Joseph","Xavier","Forte","","","","G","75","192","North Carolina","1981-03-23","Atlanta","GA","USA","Dematha Catholic","Hyattsville","MD","USA","0000-00-00","B"
"foyera01","Randy","","Foye","","","","G","76","210","Villanova","1983-09-09","Newark","NJ","USA","East Side","Newark","NJ","USA","0000-00-00","B"
"gaineel01","Elmer","R.","Gainer","","","","F-C","78","195","DePaul","0000-00-00","","","","","","","","0000-00-00","W"
"gainesu01","Sundiata","Kofi","Gaines","","","","G","73","195","Georgia","1986-08-18","Jamaica","NY","USA","Archbishop Molloy","Briarwood","NY","USA","0000-00-00","B"
"gardnth01","Thomas","Earl","Gardner","","","","G","77","225","Missouri","1985-02-08","Portland","OR","USA","Jefferson","Portland","OR","USA","0000-00-00","B"
"geeal01","Alonzo","Edward","Gee","","","","G","78","220","Alabama","1987-05-29","Riviera Beach","FL","USA","Dwyer","Palm Beach Gardens","FL","USA","0000-00-00","B"
"gibsota01","Taj","Jami","Gibson","","","","F","81","225","USC","1985-06-24","Brooklyn","NY","USA","Calvary Christian","San Fernando","CA","USA","0000-00-00","B"
"gildetr01","Trey","","Gilder","","","","F","81","205","Northwestern State","1985-01-24","Dallas","TX","USA","DeSoto","DeSoto","TX","USA","0000-00-00","B"
"gillege01","Gene","","Gillette","","","","F","74","205","St. Mary's (CA)","0000-00-00","","","","","","","","0000-00-00","W"
"givenjo01","John","","Givens","","Jr.","Johnny","G","72","170","Western Kentucky","1926-05-12","McHenry","KY","USA","McHenry","McHenry","KY","USA","2009-12-08","W"
"gordoer01","Eric","","Gordon","","Jr.","","G","75","222","Indiana","1988-12-25","Indianapolis","IN","USA","North Central","Indianapolis","IN","USA","0000-00-00","B"
"gortama01","Marcin","","Gortat","","","","F-C","83","240","none","1984-02-17","Lodz","","POL","","","","","0000-00-00","W"
"grayaa01","Aaron","Michael","Gray","","","","C","84","270","Pittsburgh ","1984-12-07","Tarzana","CA","USA","Emmaus","Emmaus","PA","USA","0000-00-00","W"
"grayde01","Devin","Antoine","Gray","","","","F","78","230","Clemson","1972-03-31","Baltimore","MD","USA","St. Frances Academy","Baltimore","MD","USA","0000-00-00","B"
"greendo01","Donte","Dominic","Greene","","","","F","83","226","Syracuse","1988-02-21","Munich","","GER","Towson Catholic  ","Towson","MD","USA","0000-00-00","B"
"greenta01","Taurean","","Green","","","","G","72","177","Florida","1986-11-28","Boca Raton","FL","USA","Lk Howell/Westminster/Pendleton/Card. Gibbons","Orlando/Ft. Lauderdale/Bradenton/Raleigh","FL/FL/FL/NC","USA","0000-00-00","B"
"griffbl01","Blake","Austin","Griffin","","","","F","82","251","Oklahoma","1989-03-16","Oklahoma City","OK","USA","Oklahoma Christian","Edmond","OK","USA","0000-00-00","B"
"griffta01","Taylor","","Griffin","","","","F","79","240","Oklahoma","1986-04-18","Oklahoma City","OK","USA","Oklahoma Christian","Edmond","OK","USA","0000-00-00","B"
"haddaha01","Hamed","","Haddadi","","","","C","86","254","none","1985-05-19","Ahvaz","","IRI","","","","","0000-00-00","W"
"hairsma01","Malik","Samory","Hairston","","","","G","78","220","Oregon","1987-02-23","Detroit","MI","USA","Renaissance","Detroit","MI","USA","0000-00-00","B"
"hamilst01","Steve","Absher","Hamilton","","","","F-C","78","190","Morehead State","1934-11-30","Columbia","KY","USA","Charlestown","Charlestown","IN","USA","1997-12-02","W"
"hansela01","Lars","","Hansen","","","","C","82","225","Washington","1954-09-27","Copenhagen","","DEN","Centennial Secondary","Coquitlam","BC","CAN","0000-00-00","W"
"hardeja01","James","Craig Hegi","Harden","","","","G","77","220","Arizona State","1989-08-26","Los Angeles","CA","USA","Artesia","Lakewood","CA","USA","0000-00-00","B"
"hardyda01","Darrell","Gene","Hardy","","","","F","79","220","Baylor","0000-00-00","","","","Jefferson Davis","Houston","TX","USA","0000-00-00","W"
"harrejo01","Josh","Douglas","Harrellson","","","","C","82","275","Kentucky","1989-12-12","St. Charles","MO","USA","St. Charles","St. Charles","MO","USA","0000-00-00","W"
"harribi01","Billy","","Harris","","","The Kid","G","74","185","Northern Illinois","1951-11-21","Chicago","IL","USA","Dunbar","Chicago","IL","USA","2010-01-03","B"
"hawessp01","Spencer","Mason","Hawes","","","","C","84","244","Washington","1988-04-28","Seattle","WA","USA","Seattle Prep","Seattle","WA","USA","0000-00-00","W"
"hazenjo01","John","W.","Hazen","","","","G","74","172","Indiana State","1927-03-02","","","","South Bend Central","South Bend","IN","USA","1998-10-21","W"
"hendege02","Jerome","McKinley","Henderson","","Jr.","Gerald","","77","215","Duke","1987-12-09","Caldwell","NJ","USA","The Episcopal Academy","Merion","PA","USA","0000-00-00","B"
"hibbero01","Roy","Denzil","Hibbert","","","","C","86","278","Georgetown","1986-12-11","Queens","NY","USA","Georgetown Prep","North Bethesda","MD","USA","0000-00-00","B"
"hillge01","George","Jesse","Hill","","Jr.","","G","74","180","IUPUI","1986-05-04","Indianapolis","IN","USA","Broad Ripple","Indianapolis","IN","USA","0000-00-00","B"
"hilljo01","Jordan","Craig ","Hill","","","","F","82","235","Arizona","1987-07-27","Atlanta","GA","USA","The Patterson School","Lenoir","NC","USA","0000-00-00","B"
"hillst01","Steven","","Hill","","","","C","84","245","Arkansas","1985-11-14","Chanute","KS","USA","Branson","Branson","MO","USA","0000-00-00","W"
"hinriki01","Kirk","James","Hinrich","","","","G","75","190","Kansas","1981-01-02","Sioux City","IA","USA","Sioux City West","Sioux City","IA","USA","0000-00-00","W"
"holidjr01","Jrue","Randall","Holiday","","","","G","75","180","UCLA","1990-06-12","Chatsworth","CA","USA","Campbell Hall School","North Hollywood","CA","USA","0000-00-00","B"
